Telc,DATE,Y2013,RA2013,14DA2013,Y2014,RA2014,14DA2014,Y2015,RA2015,14DA2015,Y2016,RA2016,14DA2016,Y2017,RA2017,14DA2017,Y2018,RA2018,14DA2018,Y2019,RA2019,14DA2019,Y2020,RA2020,14DA2020,Y2021,RA2021,14DA2021,Y2022,RA2022,14DA2022,Y2023,RA2023,14DA2023
11636099999,7/1/13,0,0.015714286,0.183571429,0.34,0.111428571,0.102142857,0,0.002857143,0.009285714,0,0.077142857,0.051333333,0,0.024285714,0.020666667,0,0.107142857,0.062666667,0,0.062857143,0.036428571,0,0.28,0.170666667,0,0.148571429,0.246666667,0,0.34,0.245714286,0.13,0.03,0.025
11636099999,7/2/13,0,0.015714286,0.028571429,0,0.111428571,0.12,0,0,0.015714286,0,0.018571429,0.051333333,0.02,0.011428571,0.020666667,0,0.05,0.065333333,0.44,0.062857143,0.036428571,0,0.258571429,0.148,0.35,0.148571429,0.164,0.48,0.337142857,0.211428571,0,0.018571429,0.025
11636099999,7/3/13,0,0.015714286,0.01,0.03,0.141428571,0.090714286,0,0.001428571,0.019285714,0.13,0.018571429,0.045333333,0.01,0.011428571,0.026,0,0,0.101333333,0,0.062857143,0.036428571,0.07,0.058571429,0.202,0,0.148571429,0.164,0,0.284285714,0.216428571,0,0.03,0.025
11636099999,7/4/13,0.11,0.015714286,0.028571429,0,0.082857143,0.091428571,0,0.001428571,0.019285714,0,0.018571429,0.060666667,0,0.011428571,0.026666667,0,0,0.093333333,0,0.062857143,0.036428571,0,0.01,0.206666667,0,0.05,0.220666667,0,0.14,0.216428571,0,0.03,0.025
11636099999,7/5/13,0,0.015714286,0.028571429,0,0.034285714,0.098571429,0,0.01,0.017857143,0,0.018571429,0.054,0,0.022857143,0.026666667,0,0,0.066666667,0,0.072857143,0.047142857,0,0.01,0.196666667,0,0.071428571,0.220666667,0.07,0.145714286,0.21,0,0.011428571,0.019285714
11636099999,7/6/13,0,0.015714286,0.028571429,0.21,0.074285714,0.109285714,0.01,0.028571429,0.019285714,0,0.018571429,0.111333333,0.05,0.02,0.023333333,0,0,0.043333333,0,0.01,0.065714286,0,0.025714286,0.103333333,0,0.192857143,0.241333333,0.43,0.077142857,0.152857143,0.08,0.011428571,0.019285714
11636099999,7/7/13,0,0.015714286,0.028571429,0,0.07,0.108571429,0,0.035714286,0.021428571,0,0,0.139333333,0,0.018571429,0.026,0,0.005714286,0.054666667,0,0.01,0.067142857,0,0.015714286,0.080666667,0,0.197142857,0.222,0,0.092857143,0.080714286,0,0.011428571,0.019285714
11636099999,7/8/13,0,0.041428571,0.028571429,0,0.071428571,0.084285714,0.06,0.035714286,0.024285714,0,0,0.139333333,0.08,0.031428571,0.034666667,0,0.082857143,0.054666667,0.07,0.01,0.078571429,0,0.134285714,0.09,0.15,0.197142857,0.222,0.04,0.092857143,0.085,0,0.02,0.01
11636099999,7/9/13,0,0.041428571,0.028571429,0.28,0.085714286,0.084285714,0.13,0.035714286,0.024285714,0,0.052857143,0.139333333,0,0.032857143,0.033333333,0,0.092857143,0.061333333,0,0.031428571,0.047142857,0.11,0.162857143,0.107333333,1.2,0.324285714,0.198666667,0,0.082857143,0.050714286,0,0.02,0.01
11636099999,7/10/13,0,0.041428571,0.028571429,0,0.077142857,0.082142857,0.05,0.037142857,0.024285714,0,0.097142857,0.134666667,0,0.038571429,0.032666667,0.04,0.092857143,0.061333333,0,0.068571429,0.047142857,0,0.162857143,0.112,0.03,0.324285714,0.198666667,0.11,0.021428571,0.050714286,0,0.008571429,0.01
11636099999,7/11/13,0.29,0.041428571,0.020714286,0.01,0.134285714,0.082142857,0,0.041428571,0.024285714,0,0.22,0.134666667,0.09,0.038571429,0.032666667,0.54,0.092857143,0.061333333,0,0.071428571,0.048571429,0.83,0.162857143,0.145333333,0,0.368571429,0.198666667,0,0.021428571,0.050714286,0.06,0.008571429,0.012857143
11636099999,7/12/13,0,0.041428571,0.020714286,0.1,0.134285714,0.082142857,0,0.038571429,0.024285714,0.37,0.28,0.134666667,0.01,0.032857143,0.032666667,0.07,0.117142857,0.061333333,0.15,0.084285714,0.048571429,0.2,0.162857143,0.145333333,0.89,0.404285714,0.198666667,0,0.024285714,0.045714286,0,0.008571429,0.012857143
11636099999,7/13/13,0,0.041428571,0.020714286,0.15,0.094285714,0.067142857,0.02,0.02,0.023571429,0.31,0.28,0.134666667,0.09,0.051428571,0.158666667,0,0.117142857,0.061333333,0.26,0.084285714,0.048571429,0,0.167142857,0.145333333,0,0.232857143,0.198666667,0,0.024285714,0.015,0,0.008571429,0.007857143
11636099999,7/14/13,0,0.041428571,0.020714286,0.4,0.094285714,0.067142857,0.03,0.012857143,0.023571429,0.86,0.28,0.166666667,0,0.051428571,0.158666667,0,0.125714286,0.106,0.02,0.084285714,0.048571429,0,0.204285714,0.146,0.31,0.228571429,0.198666667,0,0.008571429,0.015,0,0.008571429,0.008571429
11636099999,7/15/13,0,0,0.020714286,0,0.092857143,0.121428571,0.04,0.012857143,0.019285714,0.42,0.288571429,0.166666667,0.04,0.038571429,0.158666667,0.17,0.048571429,0.107333333,0.16,0.087142857,0.070714286,0,0.105714286,0.146,0.4,0.228571429,0.188666667,0.06,0.008571429,0.012857143,0,0.005714286,0.048571429
11636099999,7/16/13,0,0,0.020714286,0,0.078571429,0.207142857,0,0.012857143,0.01,0,0.235714286,0.175333333,0.13,0.037142857,0.189333333,0,0.038571429,0.107333333,0,0.065714286,0.070714286,0.14,0.148571429,0.138666667,0,0.101428571,0.108666667,0,0.008571429,0.012857143,0,0.005714286,0.048571429
11636099999,7/17/13,0,0,0.020714286,0,0.057142857,0.21,0,0.01,0.007142857,0,0.191428571,0.175333333,0,0.024285714,0.214,0.1,0.038571429,0.104666667,0,0.028571429,0.070714286,0.26,0.148571429,0.138666667,0,0.101428571,0.108666667,0,0.008571429,0.005,0,0.007142857,0.048571429
11636099999,7/18/13,0,0,0.000714286,0,0,0.209285714,0,0.005714286,0.007142857,0.06,0.068571429,0.175333333,0,0.301428571,0.209333333,0,0.038571429,0.068666667,0.02,0.025714286,0.070714286,0.14,0.148571429,0.083333333,0,0.057142857,0.158666667,0,0.008571429,0.005,0.04,0.008571429,0.044285714
11636099999,7/19/13,0,0,0.000714286,0,0.108571429,0.203571429,0,0,0.010714286,0,0.077142857,0.150666667,0,0.295714286,0.237333333,0,0.11,0.073333333,0,0.057142857,0.06,0.5,0.15,0.090666667,0,0,0.107333333,0,0.001428571,0.005714286,0,0.088571429,0.045714286
11636099999,7/20/13,0,0,0.000714286,0,0.32,0.192857143,0,0,0.014285714,0,0.077142857,0.131333333,0,0.288571429,0.236,0,0.112857143,0.073333333,0,0.057142857,0.041428571,0,0.13,0.090666667,0,0,0.107333333,0,0.001428571,0.012142857,0.01,0.088571429,0.049285714
11636099999,7/21/13,0,0,0.000714286,0,0.325714286,0.167142857,0,0.001428571,0.020714286,0,0.095714286,0.074,1.94,0.354285714,0.236,0,0.098571429,0.073333333,0,0.057142857,0.047857143,0,0.092857143,0.094666667,0,0,0.088666667,0,0.001428571,0.017142857,0.01,0.088571429,0.056428571
11636099999,7/22/13,0,0.001428571,0.000714286,0.76,0.325714286,0.17,0,0.001428571,0.02,0.48,0.087142857,0.048666667,0,0.407142857,0.233333333,0.67,0.098571429,0.062,0.38,0.054285714,0.048571429,0.01,0.072857143,0.094666667,0,0.004285714,0.062,0.01,0.001428571,0.012857143,0.56,0.082857143,0.057857143
11636099999,7/23/13,0,0.001428571,0.024285714,1.48,0.328571429,0.17,0,0.008571429,0.02,0,0.087142857,0.048666667,0.08,0.41,0.225333333,0.02,0.098571429,0.062,0,0.054285714,0.048571429,0,0.001428571,0.085333333,0,0.111428571,0.062,0,0.002857143,0.020714286,0,0.085714286,0.097857143
11636099999,7/24/13,0,0.001428571,0.024285714,0.04,0.328571429,0.212142857,0.01,0.018571429,0.02,0.13,0.087142857,0.07,0.46,0.471428571,0.225333333,0,0.118571429,0.055333333,0,0.054285714,0.049285714,0,0.045714286,0.068,0,0.128571429,0.066,0,0.015714286,0.023571429,0,0.091428571,0.130714286
11636099999,7/25/13,0.01,0.001428571,0.024285714,0,0.334285714,0.212857143,0,0.035714286,0.02,0,0.09,0.066,0.37,0.204285714,0.225333333,0,0.118571429,0.055333333,0,0.07,0.074285714,0,0.045714286,0.058666667,0.03,0.128571429,0.072,0,0.025714286,0.023571429,0,0.104285714,0.13
11636099999,7/26/13,0,0.001428571,0.024285714,0.02,0.231428571,0.213571429,0.05,0.04,0.021428571,0,0.021428571,0.066666667,0.02,0.204285714,0.225333333,0,0.022857143,0.086666667,0,0.04,0.074285714,0,0.052857143,0.07,0.75,0.132857143,0.091333333,0.01,0.024285714,0.023571429,0.02,0.027142857,0.138571429
11636099999,7/27/13,0,0.048571429,0.024285714,0,0.02,0.213571429,0.07,0.04,0.021428571,0,0.027142857,0.066666667,0.43,0.192857143,0.233333333,0.14,0.02,0.086666667,0,0.04,0.074285714,0.31,0.052857143,0.148,0.12,0.132857143,0.123333333,0.09,0.04,0.023571429,0.05,0.107142857,0.161428571
11636099999,7/28/13,0,0.048571429,0.027142857,0.04,0.098571429,0.250714286,0.12,0.038571429,0.021428571,0.02,0.008571429,0.066666667,0.07,0.128571429,0.114,0,0.02,0.086666667,0.11,0.041428571,0.160714286,0,0.052857143,0.155333333,0,0.132857143,0.160666667,0.07,0.045714286,0.023571429,0.1,0.172857143,0.161428571
11636099999,7/29/13,0,0.047142857,0.065714286,0.04,0.1,0.199285714,0.03,0.038571429,0.021428571,0,0.054285714,0.035333333,0,0.075714286,0.114666667,0,0.02,0.042,0.17,0.094285714,0.133571429,0.06,0.052857143,0.154666667,0.03,0.137142857,0.164666667,0,0.045714286,0.022857143,0.02,0.177142857,0.124285714
11636099999,7/30/13,0.33,0.047142857,0.065714286,0,0.098571429,0.093571429,0,0.034285714,0.021428571,0.04,0.054285714,0.035333333,0,0.072857143,0.117333333,0,0.02,0.040666667,0,0.094285714,0.133571429,0,0.052857143,0.154666667,0,0.042857143,0.174666667,0.11,0.044285714,0.036428571,0.56,0.191428571,0.235714286
11636099999,7/31/13,0,0.047142857,0.068571429,0.59,0.098571429,0.090714286,0,0.024285714,0.020714286,0,0.055714286,0.026666667,0.01,0.011428571,0.086666667,0,0.067142857,0.040666667,0.01,0.094285714,0.133571429,0,0.104285714,0.154666667,0,0.067142857,0.186,0.04,0.031428571,0.037142857,0.46,0.231428571,0.260714286
11636099999,8/1/13,0,0.052857143,0.067857143,0.01,0.167142857,0.090714286,0,0.007142857,0.020714286,0.32,0.052857143,0.028,0,0.018571429,0.062,0,0.067142857,0.042666667,0.37,0.251428571,0.14,0,0.271428571,0.154666667,0.06,0.135714286,0.188666667,0,0.021428571,0.037142857,0.03,0.218571429,0.282142857
11636099999,8/2/13,0,0.13,0.067857143,0.01,0.167142857,0.089285714,0.02,0.002857143,0.017142857,0,0.052857143,0.044666667,0,0.04,0.062,0,0.067142857,0.042666667,0,0.227142857,0.14,0,0.278571429,0.154666667,0.09,0.211428571,0.138666667,0,0.021428571,0.036428571,0.12,0.221428571,0.282857143
11636099999,8/3/13,0,0.082857143,0.082142857,0,0.167142857,0.1,0,0.002857143,0.012142857,0.01,0.048571429,0.05,0,0.041428571,0.044666667,0.47,0.067142857,0.042,0,0.227142857,0.14,0.67,0.278571429,0.134666667,0.29,0.22,0.130666667,0,0.032857143,0.03,0.33,0.364285714,0.296428571
11636099999,8/4/13,0.04,0.088571429,0.082142857,0.52,0.082857143,0.097142857,0,0.002857143,0.003571429,0,0.048571429,0.048666667,0.12,0.057142857,0.077333333,0,0.067142857,0.042,1.21,0.225714286,0.140714286,1.17,0.278571429,0.134666667,0.48,0.241428571,0.130666667,0,0.028571429,0.025,0.01,0.348571429,0.289285714
11636099999,8/5/13,0.54,0.088571429,0.082142857,0.04,0.081428571,0.107142857,0,0.002857143,0.001428571,0,0.002857143,0.048666667,0.15,0.057142857,0.077333333,0,0.067142857,0.042,0,0.185714286,0.128571429,0.11,0.278571429,0.130666667,0.56,0.257142857,0.128666667,0,0.028571429,0.025,0.04,0.387142857,0.287857143
11636099999,8/6/13,0,0.088571429,0.062142857,0,0.08,0.108571429,0,0,0.001428571,0.01,0.005714286,0.046,0.01,0.057142857,0.077333333,0,0.071428571,0.046,0,0.185714286,0.157142857,0,0.278571429,0.130666667,0.06,0.254285714,0.128666667,0.19,0.028571429,0.017142857,1.56,0.374285714,0.247857143
11636099999,8/7/13,0.04,0.117142857,0.062142857,0,0.101428571,0.072857143,0,0,0.001428571,0,0.04,0.046,0.12,0.06,0.076666667,0,0.004285714,0.046,0,0.185714286,0.161428571,0,0.182857143,0.132,0.15,0.212857143,0.128666667,0.01,0.028571429,0.015714286,0.35,0.361428571,0.215
11636099999,8/8/13,0,0.111428571,0.062142857,0,0.027142857,0.072142857,0,0,0.001428571,0,0.051428571,0.024666667,0,0.067142857,0.076666667,0,0.022857143,0.046,0.09,0.03,0.135,0,0.017142857,0.154,0.17,0.144285714,0.146666667,0,0.028571429,0.055714286,0.3,0.36,0.212857143
11636099999,8/9/13,0,0.034285714,0.062142857,0,0.047142857,0.072142857,0,0,0.014285714,0.02,0.051428571,0.024666667,0,0.125714286,0.076666667,0.03,0.022857143,0.046,0,0.03,0.135,0,0.001428571,0.154,0.07,0.064285714,0.170666667,0,0.028571429,0.056428571,0.03,0.354285714,0.204285714
11636099999,8/10/13,0.2,0.041428571,0.062142857,0.15,0.05,0.073571429,0,0,0.067857143,0.25,0.05,0.024,0.02,0.124285714,0.076666667,0,0.022857143,0.014666667,0,0.087142857,0.135,0,0.001428571,0.114,0,0.055714286,0.151333333,0,0.001428571,0.056428571,0.24,0.131428571,0.188571429
11636099999,8/11/13,0,0.035714286,0.059285714,0,0.062857143,0.036428571,0,0,0.126428571,0.08,0.05,0.024,0.17,0.107142857,0.07,0.13,0.031428571,0.014666667,0.12,0.097142857,0.048571429,0.01,0.001428571,0.038,0,0.034285714,0.120666667,0,0.002857143,0.056428571,0,0.081428571,0.187857143
11636099999,8/12/13,0,0.035714286,0.022142857,0.18,0.062857143,0.037142857,0,0,0.143571429,0,0.05,0.024,0.56,0.107142857,0.06,0,0.031428571,0.014666667,0,0.084285714,0.049285714,0,0.004285714,0.030666667,0,0.01,0.083333333,0,0.082857143,0.063571429,0,0.038571429,0.185714286
11636099999,8/13/13,0.05,0.035714286,0.055,0.02,0.064285714,0.049285714,0,0.028571429,0.148571429,0,0.047142857,0.039333333,0,0.107142857,0.059333333,0,0.027142857,0.014666667,0.4,0.084285714,0.049285714,0,0.051428571,0.030666667,0,0.047142857,0.079333333,0,0.084285714,0.050714286,0,0.034285714,0.074285714
11636099999,8/14/13,0,0.007142857,0.052142857,0.09,0.045714286,0.054285714,0,0.135714286,0.149285714,0,0.011428571,0.040666667,0,0.104285714,0.051333333,0.06,0.027142857,0.014666667,0.07,0.084285714,0.073571429,0,0.051428571,0.030666667,0,0.111428571,0.069333333,0.02,0.084285714,0.068571429,0,0.015714286,0.049285714
11636099999,8/15/13,0,0.007142857,0.052142857,0,0.045714286,0.054285714,0,0.252857143,0.149285714,0,0,0.040666667,0,0.08,0.051333333,0,0.008571429,0.014666667,0,0.067142857,0.068571429,0.02,0.06,0.043333333,0,0.111428571,0.088666667,0.56,0.084285714,0.088571429,0,0.015714286,0.027857143
11636099999,8/16/13,0,0.01,0.052142857,0.01,0.027142857,0.054285714,0.2,0.287142857,0.149285714,0,0,0.039333333,0,0.002857143,0.051333333,0,0.008571429,0.012666667,0,0.068571429,0.068571429,0.33,0.064285714,0.043333333,0.33,0.114285714,0.088666667,0.01,0.098571429,0.313571429,0,0.017142857,0.025714286
11636099999,8/17/13,0,0.068571429,0.037857143,0.02,0.048571429,0.053571429,0.75,0.297142857,0.149285714,0,0,0.022666667,0,0.002857143,0.05,0,0.008571429,0.018666667,0,0.011428571,0.068571429,0,0.064285714,0.043333333,0.45,0.114285714,0.090666667,0,0.1,0.317857143,0.11,0.017142857,0.008571429
11636099999,8/18/13,0,0.068571429,0.037857143,0,0.045714286,0.053571429,0.82,0.298571429,0.150714286,0,0.034285714,0.017333333,0,0.002857143,0.038666667,0,0,0.016,0,0.05,0.06,0.07,0.064285714,0.042666667,0,0.114285714,0.092,0,0.134285714,0.317857143,0,0.017142857,0.009285714
11636099999,8/19/13,0.02,0.068571429,0.087857143,0.05,0.045714286,0.052142857,0.24,0.298571429,0.152857143,0,0.037142857,0.017333333,0.02,0.002857143,0.001333333,0,0,0.016,0.01,0.052857143,0.06,0.03,0.061428571,0.042666667,0.02,0.114285714,0.111333333,0.1,0.094285714,0.321428571,0.01,0.017142857,0.01
11636099999,8/20/13,0.46,0.068571429,0.087857143,0.17,0.044285714,0.095,0.07,0.27,0.152857143,0,0.037142857,0.017333333,0,0.002857143,0.018666667,0,0,0.016,0,0.052857143,0.031428571,0,0.041428571,0.042666667,0,0.132857143,0.118666667,0.01,0.542857143,0.338571429,0,0.017142857,0.073571429
11636099999,8/21/13,0,0.068571429,0.088571429,0.07,0.061428571,0.097142857,0.01,0.162857143,0.152857143,0.24,0.037142857,0.017333333,0,0.002857143,0.018666667,0,0,0.012,0.34,0.052857143,0.026428571,0,0.041428571,0.055333333,0,0.078571429,0.118666667,0.26,0.551428571,0.337142857,0,0.001428571,0.076428571
11636099999,8/22/13,0,0.068571429,0.088571429,0,0.061428571,0.097142857,0,0.048571429,0.152857143,0.02,0.037142857,0.024666667,0,0.002857143,0.018666667,0,0.012857143,0.012,0.02,0.052857143,0.026428571,0,0.031428571,0.135333333,0,0.082857143,0.147333333,0.28,0.551428571,0.298571429,0,0.002857143,0.098571429
11636099999,8/23/13,0,0.165714286,0.088571429,0,0.077142857,0.104285714,0,0.018571429,0.138571429,0,0.037142857,0.024666667,0,0,0.018666667,0,0.025714286,0.013333333,0,0.051428571,0.029285714,0.19,0.027142857,0.123333333,0.46,0.082857143,0.131333333,3.15,0.544285714,0.297857143,0,0.002857143,0.098571429
11636099999,8/24/13,0,0.107142857,0.088571429,0.14,0.141428571,0.102857143,0,0.008571429,0.085,0,0.037142857,0.026428571,0,0,0.02,0,0.025714286,0.014285714,0,0.051428571,0.029285714,0,0.027142857,0.132142857,0.07,0.124285714,0.108571429,0.06,0.577142857,0.297857143,0,0.13,0.091428571
11636099999,8/25/13,0,0.108571429,0.095384615,0,0.148571429,0.110769231,0.02,0.007142857,0.028461538,0,0.002857143,0.028461538,0,0.037142857,0.021538462,0.09,0.025714286,0.015384615,0,0.002857143,0.031538462,0,0.027142857,0.136923077,0.03,0.14,0.116923077,0,0.54,0.320769231,0.01,0.135714286,0.098461538
11636099999,8/26/13,0.7,0.108571429,0.101666667,0.16,0.148571429,0.115833333,0.03,0.007142857,0.010833333,0,0,0.030833333,0,0.037142857,0.021666667,0.09,0.025714286,0.016666667,0,0,0.033333333,0,0.054285714,0.145833333,0.02,0.14,0.125,0.05,0.502857143,0.339166667,0.01,0.18,0.105833333
11636099999,8/27/13,0.05,0.108571429,0.069090909,0.62,0.164285714,0.110909091,0,0.007142857,0.005454545,0,0.015714286,0.033636364,0,0.037142857,0.023636364,0,0.025714286,0.018181818,0,0.005714286,0.036363636,0,0.201428571,0.159090909,0.29,0.135714286,0.136363636,0.24,0.052857143,0.369090909,0.89,0.18,0.115454545
11636099999,8/28/13,0.01,0.108571429,0.076,0.12,0.144285714,0.115,0,0.007142857,0.005,0,0.015714286,0.013,0.26,0.037142857,0.026,0,0.028571429,0.02,0,0.005714286,0.006,0,0.222857143,0.175,0.11,0.138571429,0.15,0,0.044285714,0.38,0.04,0.181428571,0.127
11636099999,8/29/13,0,0.126666667,0.084444444,0,0.168333333,0.127777778,0,0.005,0.005555556,0,0.018333333,0.012222222,0,0.043333333,0.028888889,0,0.018333333,0.022222222,0,0.006666667,0.004444444,0.19,0.26,0.194444444,0,0.156666667,0.166666667,0.02,0.051666667,0.391111111,0.31,0.21,0.141111111
11636099999,8/30/13,0,0.012,0.095,0.11,0.17,0.14375,0,0,0.00625,0.11,0.022,0.01375,0,0.052,0.0325,0,0.004,0.025,0.04,0.008,0.005,1.22,0.312,0.195,0.43,0.184,0.13,0,0.052,0.04625,0,0.25,0.15875
11636099999,8/31/13,0,0.0025,0.108571429,0,0.0575,0.144285714,0,0,0.007142857,0,0.0275,0.015714286,0,0.065,0.037142857,0.02,0.005,0.028571429,0,0.01,0.005714286,0.15,0.39,0.222857143,0.09,0.1575,0.138571429,0,0.005,0.044285714,0.01,0.09,0.181428571